name,nat,tm,age,pos,cm,kg,app,min,G,A,yel,red,spG,pa%,aerWon,moM,tac,int,fouls,offW,clear,drbP,blcks,ownG,KP,drb,fouled,cOff,disp,unsT,avgP,crosses,longB,thrB
Thievy,West Bromwich Albion,cg,24,"AM(LR),FW",180,74,3(3),253,2,-,-,-,0.8,77.1,0.7,-,0.7,-,1,-,-,0.8,-,-,0.7,1.2,0.8,0.2,2.2,2.3,13.8,-,-,-
Youssouf Mulumbu,West Bromwich Albion,cd,29,M(C),177,65,33(4),3081,2,2,7,-,1,84.8,0.8,3,2.4,3.1,1.5,-,0.8,1,0.3,-,0.5,1.3,1.1,-,2.2,1.1,52.6,0.1,3.5,0.1
Gareth McAuley,West Bromwich Albion,nir,36,D(C),191,70,32,2860,2,-,4,-,0.6,78.1,3.9,1,1.3,1.8,0.7,0.9,7.7,0.4,0.7,1,0.2,0.3,0.9,0.1,0.5,0.3,28.4,-,1.7,-
Billy Jones,West Bromwich Albion,eng,29,D(LR),183,77,21,1741,-,-,5,-,0.6,81.5,1.6,-,2,1.2,0.8,0.3,3.7,0.4,0.5,-,0.4,1,0.8,0.1,0.5,0.6,32.2,0.5,1.3,-
Scott Sinclair,West Bromwich Albion,eng,27,AM(LR),175,64,4(4),302,-,-,-,-,0.6,83.1,0.4,-,0.3,-,-,-,0.1,0.3,-,-,0.5,0.4,0.6,-,1.3,0.8,9.6,0.4,-,-
Diego Lugano,West Bromwich Albion,uy,35,D(C),188,84,7(2),659,1,-,2,-,0.6,72.7,2.4,1,1.1,1.4,1.2,0.9,6.2,0.4,0.2,-,0.1,-,0.2,-,0.1,0.2,19.1,-,1.3,-
Stéphane Sessegnon,West Bromwich Albion,bj,32,M(CLR),172,72,23(3),1963,5,1,-,-,2,86.7,0.5,-,0.9,0.2,0.8,-,-,0.2,-,-,1.5,1.8,1.5,0.3,2,1.9,31.5,0.2,1.3,-
Graham Dorrans,West Bromwich Albion,sct,29,M(CLR),175,65,12(2),1106,2,-,4,-,1.3,82.9,0.5,-,1.9,1.3,0.7,-,0.7,1.4,0.1,-,2.3,0.6,0.9,-,1.3,0.6,34.7,1.5,1.9,-
Matej Vydra,West Bromwich Albion,cz,24,"AM(C),FW",180,71,7(16),669,3,3,-,-,0.5,68.5,0.2,-,0.2,0.1,-,-,-,0.1,-,-,0.4,0.2,0.7,0.2,0.9,1,6.2,-,-,-
James Morrison,West Bromwich Albion,sct,30,M(CR),178,64,23(9),2210,1,3,1,-,1.5,83,0.5,-,2.6,1.2,0.8,-,1,1.1,0.2,-,1.1,0.8,0.6,0.1,1.2,1.1,37.6,0.4,2.7,0.1
Liam Ridgewell,West Bromwich Albion,eng,32,D(CL),188,80,33,2871,1,2,6,-,0.1,73.8,1.8,-,2.1,1.4,0.7,0.2,3.5,1.3,0.4,-,0.5,0.2,1.7,0.1,0.7,0.7,36.5,0.3,1.3,-
Shane Long,West Bromwich Albion,ie,29,"AM(R),FW",178,70,11(4),1039,3,1,2,-,1.7,63.6,2.9,2,1,0.3,1.9,-,0.9,0.5,-,-,0.7,0.4,1.7,0.8,0.9,2.3,18.9,-,0.5,-
Nicolas Anelka,West Bromwich Albion,fr,37,FW,185,77,11(1),856,2,-,-,-,1.3,77.8,1.4,1,0.4,0.3,1.2,-,0.1,0.3,0.2,-,1.2,0.6,0.8,1.4,1.7,1.4,28.2,0.3,1,0.1
Jonas Olsson,West Bromwich Albion,se,33,D(C),195,85,32,2819,1,-,10,-,0.4,77.6,3.4,-,0.7,1.8,0.6,0.8,9.3,0.4,0.5,1,0.2,0.1,0.6,-,0.1,0.3,31.4,-,3.3,-
Luke Daniels,West Bromwich Albion,eng,28,Goalkeeper,185,81,0(1),12,-,-,-,-,-,25,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,4,-,1,-
Liam O'Neil,West Bromwich Albion,eng,23,Defender,181,80,0(3),15,-,-,-,-,-,42.9,-,-,-,0.3,-,0.3,0.3,-,-,-,-,-,-,-,-,-,2.3,-,-,-
Ben Foster,West Bromwich Albion,eng,33,GK,193,79,24,2148,-,-,1,-,-,42.6,-,2,0.1,0.1,-,-,0.6,-,-,-,-,-,-,-,-,-,26.7,-,7.5,-
Zoltán Gera,West Bromwich Albion,hu,37,M(CLR),183,75,5(9),485,-,1,1,-,0.7,75.3,1,-,0.9,0.2,0.5,-,0.3,0.4,0.2,-,0.6,0.3,0.6,-,0.8,0.7,17.1,0.3,0.9,0.1
Victor Anichebe,West Bromwich Albion,ng,28,FW,185,80,11(13),1216,3,3,3,-,1.6,68.1,2.3,-,0.4,0.2,0.8,-,0.3,0.1,-,-,1,0.3,1.2,0.3,1.5,1.2,15.8,0.3,0.3,-
Markus Rosenberg,West Bromwich Albion,se,33,FW,185,80,1(3),91,-,-,-,-,0.3,53.8,-,-,-,0.5,0.5,-,0.3,-,-,-,0.5,-,0.3,0.5,0.8,-,6.5,-,0.3,-
Chris Brunt,West Bromwich Albion,nir,31,"D(L),M(CL)",185,84,25(3),2243,3,5,7,-,1.8,72.3,1.5,-,1.5,1.8,0.9,-,1.5,1,0.3,-,1.5,0.4,0.4,0.2,0.7,0.5,36.5,1.9,2.7,0.1
Morgan Amalfitano,West Bromwich Albion,fr,31,M(CLR),176,68,26(2),2152,4,3,3,-,1,78.5,0.1,4,1.4,1.1,1.2,-,0.6,0.4,0.1,-,1.6,1.5,1,0.4,1.8,1.2,25.4,1.6,0.6,-
Boaz Myhill,West Bromwich Albion,wls,33,GK,191,91,14,1260,-,-,-,-,-,51.9,0.1,-,0.1,-,-,-,0.8,-,-,-,-,-,0.1,-,-,-,24.4,-,9.9,-
Goran Popov,West Bromwich Albion,mk,31,D(L),189,89,1(1),83,-,-,-,-,-,75,-,-,-,0.5,-,0.5,4.5,-,-,-,-,1,-,-,-,-,32,0.5,1,-
Tom Huddlestone,Hull,eng,29,DMC,180,80,35(1),3145,2,3,4,1,1.7,79.6,1,2,2.6,2,1.3,-,1.9,0.7,0.3,-,1.7,0.3,0.7,0.1,1.1,1.1,52.2,1.7,6.3,-
Allan McGregor,Hull,sct,34,GK,183,74,26,2229,-,-,-,2,-,41.6,0.2,1,-,-,0.1,-,0.8,-,-,-,-,-,0.2,-,-,-,26.5,-,8.7,-
Jake Livermore,Hull,eng,26,DMC,180,76,34(2),3054,3,4,6,-,1.1,82.9,0.7,3,1.9,1.4,1.2,-,0.8,1,0.4,-,1,0.6,0.9,-,1.3,1.4,46.1,0.1,3.3,0.1
Paul McShane,Hull,ie,30,D(C),183,72,9(1),686,-,-,-,-,0.3,80.7,2.2,-,1.3,1.3,0.9,0.6,2.5,0.5,0.3,-,0.1,-,0.6,-,0.2,0.2,30,-,2.1,-
Eldin Jakupovic,Hull,ch,31,GK,188,78,1,90,-,-,-,-,-,51.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27,-,13,-
Nikica Jelavic,Hull,hr,31,FW,188,88,16,1319,5,-,3,-,3.4,69.5,3,-,0.4,0.3,1.6,-,1.4,0.6,0.3,-,0.3,0.5,0.9,1.2,1.3,1.6,22.9,0.1,0.3,0.1
James Chester,Hull,wls,27,D(CLR),177,75,22(2),1868,1,-,-,-,0.4,80.8,1.9,-,1.8,2,0.6,0.1,4.6,0.7,0.9,2,0.2,0.4,0.4,-,0.4,0.5,29.5,-,1.9,-
David Meyler,Hull,ie,27,"DMC,M(LR)",189,81,27(3),2137,2,1,8,-,0.5,81.1,0.8,-,1.8,1,1.1,-,1,1,0.2,-,0.5,0.2,1.5,0.1,1.1,1,33.2,0.1,1.6,-
Robert Koren,Hull,si,35,AM(C),173,71,10(12),1136,2,-,1,-,1.2,82.6,-,-,1,0.6,0.4,-,0.3,0.5,-,-,0.5,0.2,0.4,0.1,0.6,0.8,24.3,-,0.8,-
Nick Proschwitz,Hull,de,29,FW,192,86,0(2),23,-,-,-,-,0.5,100,-,-,0.5,-,1.5,-,-,-,-,-,0.5,-,-,-,-,1,4.5,-,-,-
Robbie Brady,Hull,ie,24,"D(L),M(CL)",176,71,11(5),892,3,1,2,-,0.7,80,0.8,1,1,1.1,0.6,0.1,0.6,0.4,-,-,0.8,0.8,1,0.1,1.4,0.9,20.9,0.6,0.8,-
Danny Graham,Hull,eng,31,FW,183,87,12(6),1003,1,1,1,-,0.9,75.5,1.2,-,0.1,0.1,0.4,-,0.2,0.3,0.1,-,0.5,0.2,0.5,0.3,0.9,1.2,14.9,-,0.2,-
Maynor Figueroa,Hull,hn,33,"D(CL),M(L)",182,85,31(1),2717,-,-,6,-,0.7,73.7,1.6,-,2.1,2.4,1.3,0.2,3.6,0.9,0.5,-,0.3,0.4,1.2,-,0.5,0.8,35.7,0.4,2.1,-
Yannick Sagbo,Hull,fr,28,FW,183,78,16(12),1499,2,1,2,1,0.8,72.4,1.4,-,0.6,0.1,0.9,-,0.1,0.4,0.1,-,0.7,0.5,0.9,0.5,1.1,1.1,18.1,0.2,0.2,-
Alex Bruce,Hull,nir,31,D(C),180,73,19(1),1594,-,-,2,-,0.5,78.9,2.1,-,1.7,1.3,0.6,0.4,5.5,0.5,0.9,-,0.2,-,0.1,-,0.1,0.2,23,0.1,2.1,-
George Boyd,Hull,sct,30,M(LR),186,79,9(20),1198,2,2,2,-,0.8,83.8,0.4,-,1.3,0.6,0.7,-,0.4,0.6,-,-,0.6,0.4,0.6,0.3,1.1,0.9,14.2,0.6,0.4,0.1
Shane Long,Hull,ie,29,"AM(R),FW",178,70,15,1208,4,1,-,-,1.8,65.1,2.9,1,0.7,0.3,1.3,-,0.3,0.5,0.1,-,0.9,0.1,1.6,1,1.9,1.9,20.5,0.7,0.3,-
Aaron McLean,Hull,eng,33,Forward,171,77,0(1),6,-,-,-,-,-,100,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
Liam Rosenior,Hull,eng,32,"D(LR),M(LR)",178,72,22(7),1988,1,2,5,-,0.3,72,0.8,2,2.5,1.2,0.5,0.1,2.4,0.7,0.3,-,0.7,0.7,0.5,-,0.6,0.6,33.3,0.6,1.4,-
Curtis Davies,Hull,eng,31,D(C),188,76,37,3326,2,1,6,-,0.7,78.9,4.6,2,2,2.8,0.7,0.5,8.8,0.8,0.9,-,0.1,0.3,0.7,-,0.2,0.3,29.8,-,1.5,-
Abdoulaye Faye,Hull,sn,38,"D(CL),DMC",188,87,3,270,-,-,-,-,1,66.1,3.7,-,1.3,0.7,-,0.3,5.7,0.7,1.3,-,0.3,-,-,-,-,-,20.7,-,1,-
Steve Harper,Hull,eng,41,GK,185,83,11(2),1100,-,-,1,-,-,39.2,0.2,-,-,0.1,0.1,-,0.8,-,-,-,0.1,0.1,0.1,-,-,-,25.7,-,7.7,-
Matty Fryatt,Hull,eng,30,FW,178,70,0(10),219,2,-,-,-,0.6,86.9,0.2,-,0.1,0.1,0.4,-,-,0.3,0.1,-,0.1,0.4,0.4,0.3,1,0.7,8.4,-,0.3,-
Stephen Quinn,Hull,ie,30,M(CL),168,60,4(11),503,-,-,-,-,0.1,88.2,0.3,-,0.4,0.6,0.3,-,0.3,0.3,-,-,0.3,0.2,1,0.2,0.8,0.2,20.9,0.1,1.3,-
Ahmed Elmohamady,Hull,eg,29,"D(R),M(R)",180,81,38,3330,2,2,3,-,0.5,78.4,1.9,1,1.8,1.8,0.9,0.1,1.8,0.5,0.1,-,1.1,1.1,0.8,0.1,0.7,0.8,46,1.3,2.2,-
Gedo,Hull,eg,31,Midfielder,184,78,0(2),30,-,-,-,-,0.5,85.7,0.5,-,-,-,0.5,-,-,-,-,-,-,-,-,-,0.5,0.5,7,-,0.5,-
Sone Aluko,Hull,ng,27,"AM(C),FW",173,62,10(7),936,1,3,1,-,1.2,84.4,0.2,-,0.8,0.5,1.1,-,0.1,0.5,-,-,0.7,1.1,1.8,0.4,1.7,1.2,21.2,0.5,1,0.1
Marvin Emnes,Swansea,nl,28,"AM(C),FW",180,66,2(5),136,1,-,2,-,0.1,88.9,0.1,-,0.1,-,0.3,-,0.1,0.1,-,-,0.4,0.4,0.7,0.1,0.4,1,6.4,-,-,-
Wayne Routledge,Swansea,eng,31,"M(CLR),FW",170,64,32(3),2707,2,4,2,-,0.8,80.6,0.2,2,1.3,1.1,1,-,0.6,0.5,-,-,1.3,1.1,0.7,0.3,1.3,1.5,32.8,0.6,1.4,0.1
Wilfried Bony,Swansea,ci,27,FW,182,84,27(7),2473,16,4,4,-,3.2,74.1,3.1,2,0.3,0.2,1.1,-,2.1,0.2,0.2,-,0.7,0.7,1.4,0.7,1.9,2.1,24.3,-,0.7,0.1
Jay Fulton,Swansea,sct,22,Midfielder,178,68,1(1),80,-,-,1,-,-,82.8,1,-,1.5,1,0.5,-,1,0.5,-,-,-,0.5,-,-,-,0.5,14.5,-,-,-
Jonathan de Guzmán,Swansea,nl,29,M(CLR),173,70,26(8),2357,4,4,1,-,1.5,88.3,0.3,1,1.2,0.8,0.7,-,0.4,0.7,0.1,-,1.5,0.5,1,0.2,1.3,1.3,51.7,1.6,3.6,-
Ashley Williams,Swansea,wls,32,D(C),183,77,34,3040,1,1,5,-,0.4,86.4,3.4,2,1.6,2.4,0.9,0.6,9.2,0.4,1.1,-,0.1,-,0.2,0.1,0.1,0.4,56.9,-,5.7,-
Gerhard Tremmel,Swansea,de,37,GK,190,86,12,1080,-,-,-,-,-,66.1,0.3,-,0.1,-,-,-,0.7,0.2,-,-,-,-,0.1,-,-,-,24.1,-,6.3,-
Leroy Lita,Swansea,eng,31,Forward,170,75,0(2),34,-,-,-,-,-,80,-,-,-,-,0.5,-,1,-,-,-,-,-,-,0.5,0.5,-,2.5,-,0.5,-
Jonjo Shelvey,Swansea,eng,24,M(C),185,80,29(3),2476,6,6,4,-,2.4,83,0.4,2,1.2,1,0.9,-,0.9,0.6,0.2,-,1.4,0.8,0.5,-,0.9,0.9,50.4,0.9,5.8,0.2
Nathan Dyer,Swansea,eng,28,M(R),165,60,19(8),1751,6,2,1,-,1.3,86.9,0.2,-,1.2,0.4,0.4,-,0.3,0.9,-,-,1,1.4,1.6,0.1,1.2,1.6,30.2,0.4,0.2,-
Michu,Swansea,es,30,"AM(C),FW",191,76,15(2),1289,2,2,2,-,2.5,80.5,1.4,1,0.7,0.5,0.8,-,1.5,0.5,-,-,1.5,0.5,1.2,0.6,0.4,0.7,30.7,-,0.7,0.2
Roland Lamah,Swansea,be,28,M(L),180,71,4(5),455,2,2,1,-,1.6,87.3,1.1,-,0.6,0.7,0.3,-,0.3,0.1,-,-,1.3,1.4,0.8,-,0.8,1.6,27.1,0.8,1.4,-
Jordi Amat,Swansea,es,24,D(C),184,78,13(4),1246,-,-,3,-,0.2,84.3,1.3,-,1.9,1.8,1.1,0.6,4.5,0.6,0.5,-,0.2,0.2,0.5,-,0.4,0.2,39.8,-,3.7,-
José Cañas,Swansea,es,29,DMC,177,71,19(4),1670,-,-,5,-,0.6,90.8,1.2,-,1.6,2.2,0.5,-,1.2,1.2,0.3,-,0.1,0.1,0.7,-,0.6,0.7,62.4,-,4.3,-
Álvaro Vázquez,Swansea,es,25,FW,182,71,5(7),411,-,1,-,-,0.8,78.7,0.1,-,0.2,0.1,0.6,-,0.2,0.3,-,-,0.4,0.1,0.3,0.6,0.4,1.2,9,0.3,0.3,-
Pablo Hernández,Swansea,es,31,M(CLR),173,64,17(10),1431,2,7,2,-,1.1,82.1,-,2,0.9,0.5,0.6,-,0.7,0.9,-,-,1.2,0.9,0.6,0.1,0.9,1.2,37.2,0.6,2.2,0.1
Ki Sung-yueng,Swansea,kr,27,DMC,187,79,0(1),13,-,-,-,-,-,100,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,16,-,3,-
Angel Rangel,Swansea,es,33,D(R),188,84,29(1),2632,-,1,8,-,0.3,84.8,1.2,-,2.8,3.1,1.4,0.1,3.1,1.2,0.3,-,0.9,0.5,0.8,-,0.4,0.8,64.5,0.6,3.9,0.1
Kyle Bartley,Swansea,eng,25,D(C),185,76,1(1),91,-,-,-,-,-,94.4,1,-,1.5,1,2,-,5,-,1,-,-,-,-,-,-,-,18,-,1.5,-
Dwight Tiendalli,Swansea,nl,30,D(R),180,69,9(1),751,-,-,-,-,0.3,90.9,0.5,-,1.9,1.5,1.1,-,2,0.4,0.3,-,0.5,0.4,0.5,0.2,0.4,0.4,45.3,-,1.2,-
Leon Britton,Swansea,eng,33,M(C),168,64,23(2),2022,-,1,2,-,0.2,90.3,0.4,1,1.5,2,0.3,-,0.7,0.6,0.2,-,0.4,0.8,0.8,-,0.7,0.8,60.9,0.1,2.4,-
Ben Davies,Swansea,wls,23,D(CL),181,76,32(2),2874,2,1,3,-,0.3,84.3,1.6,-,2.2,1.9,0.7,0.2,3.3,1.6,0.3,-,0.9,0.4,0.7,-,0.5,0.8,48.6,0.6,1.5,-
Álex Pozuelo,Swansea,es,24,M(CR),170,63,7(15),871,-,1,1,-,0.7,88,0.2,-,1.1,0.2,0.3,-,-,0.7,-,-,1,0.6,0.8,-,1.9,1,28.7,0.1,0.9,0.1
Chico Flores,Swansea,es,29,D(C),187,77,30(1),2690,3,-,5,2,0.8,89.9,2.8,2,2.5,3,1.3,0.6,6.6,1,0.5,1,0.2,0.5,0.7,-,0.3,0.3,58.9,-,3.8,-
Neil Taylor,Swansea,wls,27,"D(L),M(L)",175,65,6(4),590,-,1,1,-,0.3,85.2,0.5,-,1.1,1.3,0.5,0.1,1.8,0.1,0.3,-,0.5,0.3,0.4,-,0.4,0.2,28.3,0.3,1,-
Michel Vorm,Swansea,nl,32,GK,183,84,26,2340,-,-,2,1,-,61.1,0.2,-,-,-,-,-,0.5,0.1,-,-,-,-,0.2,-,-,-,23.3,-,5.3,-
David Ngog,Swansea,fr,27,FW,190,76,0(3),42,-,-,-,-,1,44.4,-,-,-,-,1,-,-,-,-,-,-,0.3,0.3,0.3,1.3,-,3,-,-,-
