name,nat,tm,age,pos,cm,kg,app,min,G,A,yel,red,spG,pa%,aerWon,moM,tac,int,fouls,offW,clear,drbP,blcks,ownG,KP,drb,fouled,cOff,disp,unsT,avgP,crosses,longB,thrB,season
Craig Cathcart,Blackpool,nir,27,D(CR),188,73,28(2),2390,1,-,1,-,0.3,83.6,1.5,-,1.8,0.9,0.3,1.3,9.9,0.5,1.4,1,0.3,-,0.5,-,-,0.1,28.6,-,3.4,-,2010-11
Richard Kingson,Blackpool,gh,38,GK,183,87,19(1),1697,-,-,-,-,-,48.6,0.2,-,0.1,-,-,-,1.5,0.1,-,-,-,0.2,0.1,-,-,-,34.2,-,9.9,-,2010-11
Matthew Gilks,Blackpool,sct,34,GK,185,80,18,1576,-,-,-,-,-,46.9,0.1,-,-,-,-,-,0.7,0.1,-,-,-,0.1,0.2,-,-,-,32.8,-,9.9,-,2010-11
Elliot Grandin,Blackpool,fr,28,"D(C),M(C),FW",178,67,21(2),1515,1,3,-,-,0.8,86,0.2,-,1.1,0.3,0.7,-,0.3,0.8,-,-,0.7,0.7,0.9,0.2,1.6,1.2,27.3,0.7,0.4,-,2010-11
Charlie Adam,Blackpool,sct,30,M(C),185,83,34(1),3051,12,8,11,-,3.2,72,1.6,5,2.1,1.9,2,0.1,2.8,1.4,0.5,1,2.1,1.7,2.6,-,1.8,1.3,53.9,1.3,7.5,0.3,2010-11
Stephen Crainey,Blackpool,sct,35,"D(L),M(L)",175,60,31,2749,-,-,3,-,0.1,82.5,0.5,1,2.2,1.2,0.6,0.3,4.6,0.8,0.7,-,1,0.1,0.2,-,0.5,0.5,42.6,0.8,3,-,2010-11
James Beattie,Blackpool,eng,38,FW,185,84,5(4),433,-,3,-,-,1,64.5,2.7,-,0.6,0.1,0.9,-,0.8,0.2,-,-,1,-,1.4,-,0.7,1.3,13.4,0.2,-,-,2010-11
Chris Basham,Blackpool,eng,28,"D(CR),M(CR)",180,79,1(1),121,-,1,1,-,-,68.2,1.5,-,1.5,1,1,0.5,2.5,1,-,-,0.5,1.5,-,-,-,-,33,-,3.5,-,2010-11
Luke Varney,Blackpool,eng,33,FW,180,70,24(6),2045,5,3,1,-,1.8,65,2.3,2,0.7,0.6,1.8,-,1.3,0.6,0.1,-,1.1,0.4,1.1,0.8,1.2,1.1,16.9,0.3,0.3,0.1,2010-11
Andy Reid,Blackpool,ie,34,M(CL),170,71,2(3),191,-,-,-,-,1.6,76.7,0.2,-,0.6,-,0.4,-,-,1,-,-,1.2,0.8,0.4,-,1.4,1.8,20.6,0.8,1.6,-,2010-11
Keith Southern,Blackpool,eng,35,DMC,178,74,11(10),1084,-,-,2,-,0.6,84.9,0.9,-,1.8,1,0.7,-,1.7,0.5,0.2,-,0.7,0.1,0.8,-,0.6,0.5,21.7,0.1,0.7,-,2010-11
Paul Rachubka,Blackpool,us,35,GK,185,85,1(1),124,-,-,-,-,-,39.6,-,-,-,-,-,-,1,0.5,-,-,-,-,0.5,-,-,-,26.5,-,7,-,2010-11
Ishmel Demontagnac,Blackpool,eng,28,Midfielder,178,75,0(1),33,-,-,-,-,-,77.8,-,-,2,1,-,-,-,-,-,-,-,1,3,-,-,-,18,-,-,-,2010-11
Neal Eardley,Blackpool,wls,27,D(R),180,74,30(1),2561,1,-,4,-,0.6,78.1,0.3,-,1.7,1.6,0.5,0.7,3.6,0.4,0.5,1,0.7,0.4,0.4,0.1,0.5,0.7,36.9,0.8,3.5,-,2010-11
Ian Evatt,Blackpool,eng,34,DMC,191,84,36(2),3216,1,3,6,1,0.6,73.9,2.9,1,2.2,1.2,1,0.7,11.3,0.5,1.3,2,0.4,0.2,0.6,0.1,0.3,0.6,35.2,-,3.5,-,2010-11
David Carney,Blackpool,au,32,D(L),181,70,5(6),490,-,-,-,-,0.7,71.7,0.2,-,1.3,0.3,0.5,-,0.8,0.5,0.3,-,0.2,0.3,0.2,0.2,0.5,0.5,15.1,0.4,1.2,0.1,2010-11
Gary Taylor-Fletcher,Blackpool,eng,35,"M(CL),FW",183,70,29(2),2459,6,4,4,-,1.3,70,1.5,-,1.4,0.9,1.3,-,1.1,0.8,0.1,-,1.4,0.9,1,0.4,2.1,1.4,31.8,0.2,0.9,0.1,2010-11
David Vaughan,Blackpool,wls,33,M(C),171,70,35,3150,2,2,6,-,0.7,87.3,0.5,1,4,2,1,0.1,1.6,1.5,0.4,-,0.7,1.1,1,-,1.2,1.1,48.4,0.6,4.1,0.1,2010-11
Jason Euell,Blackpool,jm,39,Forward,183,71,1(2),105,-,-,1,-,1.3,71.8,0.7,-,0.7,1,1,-,0.7,-,0.3,-,-,-,0.3,-,1,1,13,-,-,-,2010-11
Matt Phillips,Blackpool,sct,25,"M(LR),FW",185,75,6(21),1035,1,4,-,-,1.2,70.3,0.2,-,0.4,0.5,0.4,0.1,0.4,0.1,-,-,0.7,1.2,0.4,0.1,0.8,1.5,12.2,0.7,0.2,0.1,2010-11
Marlon Harewood,Blackpool,eng,37,FW,185,64,7(9),661,5,1,1,-,1.4,63.9,0.8,1,0.5,0.2,1,-,0.3,0.4,-,-,0.6,0.2,0.4,0.6,0.8,1.1,11.4,0.4,0.1,-,2010-11
Brett Ormerod,Blackpool,eng,39,Forward,178,74,6(13),702,1,2,-,-,0.7,84.3,0.6,-,0.3,0.2,0.4,-,-,0.1,0.1,-,0.2,0.1,0.4,0.5,0.6,0.6,13.4,0.2,0.4,0.1,2010-11
Rob Edwards,Blackpool,wls,33,Defender,185,74,1(1),106,-,-,-,-,0.5,87,1.5,-,-,1.5,-,-,7.5,-,1.5,-,-,-,-,-,-,-,23,-,2.5,-,2010-11
Steven Reid,West Bromwich Albion,ie,35,D(R),180,75,13(10),1277,1,5,3,-,0.4,77.9,1,-,1.5,1.2,0.8,0.3,2.7,0.6,0.3,-,0.7,0.3,0.9,-,0.3,0.3,23.6,0.3,1.9,-,2010-11
Simon Cox,West Bromwich Albion,ie,29,FW,180,70,8(11),768,1,-,-,-,1.1,78.7,0.3,-,0.5,0.3,0.6,-,0.2,0.2,0.2,-,0.6,0.2,0.5,-,0.6,0.7,12.1,0.2,0.6,0.1,2010-11
Chris Wood,West Bromwich Albion,nz,24,FW,191,81,0(1),8,-,-,-,-,-,66.7,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,3,-,-,-,2010-11
Carlos Vela,West Bromwich Albion,mx,27,"M(CLR),FW",177,75,3(5),317,2,1,-,-,1.4,84.2,0.3,-,0.3,0.1,0.3,-,0.1,0.4,0.1,-,1.3,0.5,1.4,0.3,1.3,1.1,15,0.5,0.5,-,2010-11
James Hurst,West Bromwich Albion,eng,24,Defender,183,77,1,90,-,-,-,-,2,67.5,1,-,7,2,1,-,9,1,-,-,2,-,-,-,2,1,40,1,2,-,2010-11
Gonzalo Jara,West Bromwich Albion,cl,31,"D(CR),DMC",178,77,24(5),2106,1,-,6,1,0.3,76.3,0.4,-,2.6,2.1,1,0.3,2.3,0.8,0.2,-,0.8,0.6,0.3,-,0.8,0.7,36.9,0.1,3.9,-,2010-11
Gabriel Tamas,West Bromwich Albion,ro,32,D(CR),188,79,22(4),2037,-,-,4,1,0.7,79,1.2,-,1.6,1.6,0.9,0.8,5.9,0.5,0.8,1,0.3,0.2,0.5,-,0.2,0.4,29.9,-,3.6,0.1,2010-11
Youssouf Mulumbu,West Bromwich Albion,cd,29,M(C),177,65,34,2863,7,1,5,2,0.7,84.6,0.7,3,3.2,3.4,1.6,-,1,0.9,0.3,-,0.6,0.9,1.4,-,2.2,1.3,46.8,0.1,5.1,0.1,2010-11
Giles Barnes,West Bromwich Albion,jm,28,"AM(CL),FW",180,82,1(13),310,-,-,-,-,0.4,73.3,0.5,-,0.2,0.2,0.1,-,0.3,-,0.1,-,0.7,0.4,0.6,-,0.4,0.7,5.4,0.9,0.1,-,2010-11
Pablo Ibáñez,West Bromwich Albion,es,35,D(L),192,80,8(2),702,1,-,1,1,0.8,78,1.4,-,1.5,2,0.7,0.9,7.5,0.4,0.4,-,0.4,0.1,0.2,-,-,0.2,18.2,-,1.3,-,2010-11
Ishmael Miller,West Bromwich Albion,eng,29,FW,191,88,0(6),96,-,-,-,-,0.5,79.2,0.3,-,0.3,-,0.2,-,-,0.2,-,-,0.3,-,1,-,0.2,0.3,4,-,-,-,2010-11
Marek Cech,West Bromwich Albion,sk,33,D(CL),183,76,14(1),1219,-,1,1,-,0.6,76.7,0.9,-,2.2,1.7,0.9,0.1,2.1,0.7,0.1,-,0.7,0.5,0.8,0.1,1,0.9,36,0.4,1.7,0.1,2010-11
Paul Scharner,West Bromwich Albion,at,36,D(C),191,81,33,2751,4,1,6,1,1.5,78.7,2.4,-,2.1,2.5,1.5,0.2,3.9,0.9,0.3,-,0.4,0.3,1.1,0.1,0.7,0.8,34.2,-,2.4,-,2010-11
Graham Dorrans,West Bromwich Albion,sct,29,M(CLR),175,65,16(5),1422,1,1,2,-,1.9,82.2,0.2,1,1,1.3,0.6,-,0.4,0.8,0.1,-,1.3,0.8,0.5,-,1,1,31.6,0.3,2.5,0.1,2010-11
Roman Bednar,West Bromwich Albion,cz,33,Forward,190,84,1(3),128,-,-,-,-,-,71.9,0.3,-,-,0.3,0.3,-,-,0.3,-,-,0.3,-,-,0.8,0.5,0.8,8,-,0.3,-,2010-11
James Morrison,West Bromwich Albion,sct,30,M(CR),178,64,26(5),2282,4,3,2,1,1.8,81,0.3,2,1.5,1.5,0.6,-,0.6,0.9,0.2,-,1.4,0.7,0.6,0.1,1.8,1.2,31.5,0.4,2.7,0.2,2010-11
Gianni Zuiverloon,West Bromwich Albion,nl,29,D(CR),179,70,1(1),116,-,-,-,-,0.5,92.3,1.5,-,4,1.5,1,-,5,-,0.5,-,-,-,-,-,-,0.5,19.5,-,0.5,-,2010-11
Nicky Shorey,West Bromwich Albion,eng,35,D(L),175,67,25(3),2311,-,1,1,-,0.2,77.6,0.2,-,1.3,1.1,0.3,0.1,2,0.3,0.4,1,1.3,0.5,0.3,-,0.6,0.5,40.4,0.4,2.8,-,2010-11
George Thorne,West Bromwich Albion,eng,23,DMC,188,83,0(1),31,-,-,-,-,1,94.4,-,-,2,-,1,-,-,-,-,-,-,-,1,-,1,1,18,-,-,-,2010-11
Somen Tchoyi,West Bromwich Albion,cm,33,M(C),190,90,7(16),814,6,1,-,-,1.2,72.8,0.4,1,0.4,0.3,1,-,0.3,0.2,-,-,0.7,1,0.6,0.2,1.2,1.6,10.4,0.2,0.6,0.1,2010-11
Jonas Olsson,West Bromwich Albion,se,33,D(C),195,85,24,2125,1,3,2,-,0.8,77.5,2.8,1,1.1,1.1,0.8,0.8,9.5,0.3,1,1,0.3,-,0.5,-,0.2,0.2,29.8,-,2.4,-,2010-11
Abdoulaye Méité,West Bromwich Albion,ci,35,D(C),185,82,10,856,-,-,2,-,-,81.5,1.3,-,1,1.6,0.5,1.3,8.8,0.4,0.7,1,-,0.2,0.2,-,0.2,0.3,20,-,1.3,-,2010-11
Scott Carson,West Bromwich Albion,eng,31,GK,190,76,32,2880,-,-,1,-,-,48.7,0.1,1,-,-,0.1,-,0.9,0.1,-,1,-,-,0.1,-,-,-,28.6,-,9.2,-,2010-11
Jerome Thomas,West Bromwich Albion,eng,33,M(L),178,79,32(1),2590,3,5,4,-,1.4,85.6,0.2,-,1.9,1.3,1,-,0.2,0.6,-,-,1.2,1.8,2.2,0.2,2.2,1.9,24.2,0.5,0.3,0.1,2010-11
Marc-Antoine Fortuné,West Bromwich Albion,fr,35,"AM(R),FW",183,81,14(11),1117,2,1,-,-,0.9,79.2,1.1,-,0.4,0.2,0.6,-,0.2,0.2,-,-,0.4,0.4,0.6,1,1.4,1.4,10.8,0.1,0.3,-,2010-11
Chris Brunt,West Bromwich Albion,nir,31,"D(L),M(CL)",185,84,34,3016,4,9,9,-,3.1,77.1,1.5,4,2.2,1.5,1.2,0.1,1.4,1.1,0.3,-,2.6,0.3,0.4,0.1,0.9,1.1,40.1,2.1,3.6,0.4,2010-11
Peter Odemwingie,West Bromwich Albion,ng,35,"AM(LR),FW",182,75,29(3),2685,15,7,3,-,3.3,78,0.5,4,0.5,0.5,1,-,0.3,0.3,0.1,-,1.8,1.8,1.6,1.5,2.5,2.2,25.3,0.4,1.1,0.2,2010-11
Boaz Myhill,West Bromwich Albion,wls,33,GK,191,91,6,540,-,-,-,-,-,40.8,-,-,-,-,-,-,1.3,-,-,-,-,0.2,-,-,-,-,20.8,-,6.2,-,2010-11
Franco Di Santo,Wigan,ar,27,"AM(L),FW",193,88,9(16),915,1,2,2,-,1.1,67.5,0.6,-,0.9,0.4,1,-,0.2,0.1,-,-,0.4,0.4,0.7,0.6,1.5,1.1,11.4,0.1,0.3,-,2010-11
Steve Gohouri,Wigan,ci,35,"D(CLR),DMC",190,85,26(1),2361,1,1,9,-,0.3,74.8,2.6,1,3,2.3,1.3,0.8,7.5,0.8,0.4,-,0.4,1.3,0.8,0.1,0.9,0.4,34,0.1,1.7,0.1,2010-11
Ben Watson,Wigan,eng,31,M(C),178,68,23(6),2122,3,1,3,-,0.8,81.7,0.7,-,1.9,2.5,1,-,1.9,1,0.1,-,1.5,0.3,0.7,-,0.9,0.8,47.6,1.3,4.4,0.2,2010-11
Steven Caldwell,Wigan,sct,36,D(C),181,72,8(2),812,-,-,2,-,0.2,77.9,1.5,-,1.6,1.6,1.3,1.2,6.7,0.4,0.5,-,-,-,0.9,-,0.2,0.2,33.1,-,2.9,-,2010-11
Ronnie Stam,Wigan,nl,32,M(R),175,62,17(8),1587,1,-,2,-,0.4,81.7,0.1,1,2.3,1.4,0.5,0.2,1.2,0.4,0.1,-,0.9,0.5,0.2,-,0.7,1,32.3,0.5,1.6,0.1,2010-11
Mike Pollitt,Wigan,eng,44,Goalkeeper,193,76,0(1),28,-,-,-,-,-,22.2,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,9,-,2,-,2010-11
James McCarthy,Wigan,ie,25,M(C),180,72,24,1983,3,1,2,-,1,83.8,0.3,1,2.7,2.3,1.3,-,0.6,1.2,0.3,-,0.8,0.7,1.3,-,0.9,1.1,34.4,0.1,2.2,0.1,2010-11
Tom Cleverley,Wigan,eng,27,M(CLR),175,67,19(6),1634,3,2,1,-,1.6,81.6,0.2,1,1.9,1,0.6,-,0.7,0.6,0.1,-,1,0.6,0.9,-,1.7,1,25.4,0.4,0.6,-,2010-11
Ali Al Habsi,Wigan,om,34,GK,194,80,34,3060,-,1,-,-,-,44.4,-,-,-,-,-,-,1.1,-,-,-,0.1,-,0.1,-,-,-,25.9,-,6.6,-,2010-11
Victor Moses,Wigan,ng,25,M(CLR),177,75,8(13),812,1,3,1,-,1.1,73.2,0.3,-,0.7,0.5,0.6,-,0.2,0.1,-,-,0.8,1.3,0.9,0.2,1,0.9,14.2,0.3,0.1,0.1,2010-11
Mauro Boselli,Wigan,ar,31,FW,181,73,5(3),495,-,-,-,-,1.9,63.9,0.6,-,-,0.5,0.5,-,-,0.3,0.1,-,0.4,-,0.3,0.5,1.1,1.1,15.3,-,0.4,0.1,2010-11
Adrián López,Wigan,es,29,D(C),183,88,1,69,-,-,-,-,-,67.7,-,-,3,5,-,-,2,6,-,-,-,2,1,-,-,1,31,-,2,-,2010-11
Conor Sammon,Wigan,ie,29,FW,186,80,1(6),209,1,-,-,-,1.1,80.7,0.6,-,-,0.3,0.3,0.1,-,-,0.3,-,0.7,0.1,0.1,-,0.9,0.9,8.1,-,0.1,-,2010-11
James McArthur,Wigan,sct,28,M(C),168,64,3(15),542,-,-,-,-,0.3,72.7,0.6,-,1.1,0.7,0.4,-,0.8,0.3,0.1,-,0.3,0.2,0.2,-,0.6,0.3,16.1,-,0.7,-,2010-11
Maynor Figueroa,Wigan,hn,33,"D(CL),M(L)",182,85,32(1),2812,1,2,11,-,0.6,70.1,1,-,2.6,2.1,1.2,0.2,4.3,0.8,0.2,-,0.5,0.6,0.9,-,0.5,0.7,39.5,0.5,2.1,-,2010-11
Antolin Alcaraz,Wigan,py,34,D(C),184,80,34,3029,1,1,6,1,0.4,78.1,3.1,4,3.8,3.5,0.7,0.7,8.3,0.7,0.7,-,0.2,0.4,0.9,-,0.4,0.4,42.4,0.1,4.4,-,2010-11
Hendry Thomas,Wigan,hn,31,M(C),181,80,22(2),1887,-,-,6,-,0.3,79.3,0.6,-,3.4,2.7,2,-,1.6,1.3,0.3,-,0.3,0.1,1,-,0.6,0.5,39.8,-,2.8,-,2010-11
Charles N'Zogbia,Wigan,fr,30,M(CR),170,70,32(2),2801,9,4,2,1,2.3,77.7,0.3,4,0.8,0.8,1.3,-,0.1,0.1,-,-,2,3.2,1.6,0.2,3.3,2.1,29.6,0.8,0.8,0.4,2010-11
Chris Kirkland,Wigan,eng,35,GK,191,74,4,332,-,-,-,-,-,39.8,-,-,-,-,-,-,0.8,-,-,-,-,-,-,-,-,0.3,24.5,-,4.8,-,2010-11
Hugo Rodallega,Wigan,co,31,FW,181,72,34(2),3031,9,1,4,1,3.9,70.9,1.4,2,0.3,0.3,1.3,-,0.7,0.2,0.1,-,1,0.5,1.3,0.9,1.8,1.9,22.8,0.1,0.7,0.1,2010-11
Jordi Gómez,Wigan,es,31,M(CLR),178,74,9(4),726,1,-,-,-,1.4,83.7,0.4,1,1.8,0.9,0.2,0.1,0.4,0.2,0.2,-,0.7,0.7,1.8,-,1.7,1,27.8,0.2,1.5,0.1,2010-11
Gary Caldwell,Wigan,sct,34,D(C),180,74,23,1977,-,1,7,1,0.3,75.8,1.7,-,1.2,2.1,1.6,0.6,5.4,0.4,0.9,-,0.6,-,0.6,-,0.1,0.1,40.7,-,4.8,-,2010-11
Callum McManaman,Wigan,eng,25,"AM(LR),FW",174,74,0(3),12,-,-,-,-,-,66.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2010-11
Emmerson Boyce,Wigan,eng,36,"D(CR),M(R)",180,73,20(2),1673,-,-,3,-,0.3,70.4,0.9,1,1.8,1.4,0.7,0.3,3.5,0.8,0.3,-,0.7,0.7,0.4,-,0.5,0.8,30.6,0.4,1.4,-,2010-11
Mohamed Diamé,Wigan,sn,29,M(CLR),184,80,30(6),2642,1,2,6,-,1,77.5,1,1,3,1.9,1.5,-,1.3,0.9,0.1,-,1,1.6,1.4,0.1,1.8,1.4,29.6,0.1,2.2,0.1,2010-11
Liam Ridgewell,Birmingham,eng,32,D(CL),188,80,36,3175,4,-,6,1,0.3,68.1,1.7,-,1.8,1.3,0.8,0.3,3.9,0.9,0.7,-,0.3,0.2,1.6,0.1,0.4,0.6,32,0.3,1.3,-,2010-11
Garry O'Connor,Birmingham,sct,33,FW,186,75,2(1),151,-,-,-,-,2.7,66.7,1,-,1,0.7,0.7,-,-,0.3,-,-,1.3,-,0.7,0.7,1.7,1.7,13,0.3,-,-,2010-11
James McFadden,Birmingham,sct,33,"M(C),FW",178,75,3(1),281,-,1,-,-,0.5,69.2,0.3,-,1.3,0.5,1,-,0.5,1.8,-,-,2.3,1,2,-,1.5,0.8,19.5,2.3,0.8,-,2010-11
Nikola Zigic,Birmingham,rs,35,FW,202,96,13(12),1311,5,3,4,-,1.2,60,3.8,1,0.6,0.2,1.5,-,1,0.4,-,-,0.7,0.1,0.4,1,1,1,18.1,-,0.2,-,2010-11
Martin Jiranek,Birmingham,cz,37,D(C),183,77,10,785,-,1,2,-,0.2,74.5,1,-,1.7,1.5,0.6,0.6,4.8,0.3,0.5,-,0.2,0.1,0.6,-,0.3,0.2,15.3,-,0.9,-,2010-11
Roger Johnson,Birmingham,eng,33,D(C),191,70,38,3376,2,1,5,-,0.9,67.6,3.8,5,1.4,1.9,0.7,0.8,11,0.5,1.2,2,0.2,0.1,1.5,0.1,0.1,0.3,29.1,-,2.8,-,2010-11
David Murphy,Birmingham,eng,32,D(L),184,84,3(7),420,-,-,2,-,0.3,68.3,0.8,-,1.7,1.2,0.5,0.1,1.9,0.6,0.2,-,0.2,-,0.3,0.1,0.6,0.2,14.2,0.1,0.7,-,2010-11
Barry Ferguson,Birmingham,sct,38,M(C),178,73,35,3150,-,-,1,-,0.1,81.5,1,1,1.5,2.1,1.1,-,1.1,0.7,0.4,-,0.7,0.2,1.1,-,0.8,0.4,61.4,0.1,6.5,0.1,2010-11
Stuart Parnaby,Birmingham,eng,34,D(CR),178,70,5,405,-,-,1,-,0.2,75.8,0.8,-,1.2,2.8,0.4,0.2,2.6,1,0.4,-,0.4,0.4,0.6,-,-,0.4,24.8,0.4,0.6,-,2010-11
Scott Dann,Birmingham,eng,29,D(C),188,76,20,1800,2,1,4,-,0.6,72.8,2.8,-,2.7,0.9,0.9,0.9,8.4,0.6,0.8,1,0.2,0.1,0.4,0.1,0.1,0.4,34.1,-,4.2,-,2010-11
Sebastian Larsson,Birmingham,se,31,M(CR),178,70,31(4),2833,4,6,5,-,1.2,76.3,0.3,1,1.9,1.1,1,-,1.1,1,0.3,-,1.8,0.3,0.7,0.1,0.8,1.1,33.5,2.2,1.9,0.1,2010-11
Aliaksandr Hleb,Birmingham,by,35,M(C),185,73,13(6),1093,1,2,-,-,0.3,83.2,0.1,-,1.2,1.1,0.5,-,0.2,0.7,0.1,-,1.3,0.7,1.6,0.1,1.6,1,28.5,0.1,0.6,0.2,2010-11
Lee Bowyer,Birmingham,eng,39,"AM(CR),FW",175,66,24(5),2048,4,1,7,-,0.8,75.8,0.2,-,1.4,1.3,1.1,-,1.1,0.7,0.2,-,0.8,0.1,1.2,0.1,1,1.3,25.1,0.2,2.7,-,2010-11
Matt Derbyshire,Birmingham,eng,30,"AM(L),FW",178,71,4(9),462,-,-,1,-,0.6,64.4,0.6,-,0.3,0.3,0.9,-,0.4,0.2,-,-,0.2,0.2,0.5,0.5,0.7,1.1,6.9,-,0.3,-,2010-11
Colin Doyle,Birmingham,ie,31,Goalkeeper,195,91,0(1),49,-,-,-,-,-,31.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,5,-,2010-11
Obafemi Martins,Birmingham,ng,31,FW,171,70,3(1),250,-,-,-,-,0.3,81,0.8,-,0.8,0.5,1.8,-,-,-,-,-,0.3,0.5,1,0.8,1.8,2,14.5,-,0.8,-,2010-11
Curtis Davies,Birmingham,eng,31,D(C),188,76,2(4),335,-,-,1,-,0.3,73.5,1.8,-,3.3,1.3,0.8,-,6.3,0.7,1.2,-,0.2,0.2,0.3,-,0.2,0.3,16.3,-,1.2,-,2010-11
Ben Foster,Birmingham,eng,33,GK,193,79,38,3371,-,-,3,-,-,37.3,0.2,3,0.1,-,0.1,-,0.9,0.1,-,-,0.1,0.1,0.1,-,-,-,38,-,11.5,-,2010-11
David Bentley,Birmingham,eng,32,D(C),175,68,9(4),818,-,1,-,-,2,77.9,0.5,-,1.2,0.8,0.6,-,0.5,0.3,-,-,1.2,1.5,1.5,0.1,1.2,1.5,24,1.6,1.6,-,2010-11
Jordon Mutch,Birmingham,eng,24,AM(CL),175,65,3,244,-,1,1,-,1.3,79.8,1,-,1.7,1,2,-,2,0.7,1.3,-,0.7,0.7,0.7,-,0.3,1,34.7,-,0.7,-,2010-11
Cameron Jerome,Birmingham,eng,30,FW,185,85,30(4),2658,3,6,2,-,1.6,58.9,3.2,-,0.6,0.3,1.3,-,0.6,0.2,0.1,-,0.9,0.4,1.1,0.7,1.5,2,18.9,0.1,0.3,-,2010-11
Jean Beausejour,Birmingham,cl,32,"D(L),M(L)",178,84,9(8),896,2,-,-,-,0.6,71.7,0.3,-,1.1,1.2,0.6,-,0.5,0.6,-,-,0.5,0.5,0.7,0.1,1,1,15.8,0.5,0.6,-,2010-11
Stephen Carr,Birmingham,ie,40,D(R),175,78,38,3375,-,-,4,-,0.2,77.9,0.7,-,1.6,1.9,0.8,0.1,3.6,0.4,0.4,1,0.4,0.2,0.7,0.1,0.5,0.5,35.3,0.3,2.2,-,2010-11
Kevin Phillips,Birmingham,eng,43,FW,170,69,5(9),485,1,-,-,-,1,82.9,-,-,-,-,0.5,-,0.1,0.1,0.1,-,-,0.2,0.5,0.4,0.8,0.6,10.4,-,0.2,-,2010-11
Craig Gardner,Birmingham,eng,29,"D(R),M(CLR)",178,76,25(4),2219,8,-,6,2,2.3,74.4,0.8,3,3.1,1.5,1.8,-,1.3,1.2,0.5,-,0.8,0.6,1,0.1,1.5,1.1,27,0.3,2.4,0.1,2010-11
Keith Fahey,Birmingham,ie,33,"AM(CL),FW",177,79,19(5),1522,1,1,2,-,1.3,79.3,0.5,-,0.7,1.8,0.3,-,0.9,0.5,0.1,-,0.3,0.4,0.5,0.1,0.8,1,26.2,0.4,1.2,-,2010-11
