name,nat,tm,age,pos,cm,kg,app,min,G,A,yel,red,spG,pa%,aerWon,moM,tac,int,fouls,offW,clear,drbP,blcks,ownG,KP,drb,fouled,cOff,disp,unsT,avgP,crosses,longB,thrB,season
Frédéric Nimani,Burnley,fr,27,Forward,190,85,0(2),44,-,-,1,-,-,55.6,1,-,-,-,1.5,-,0.5,-,-,-,-,-,-,0.5,-,-,9,-,0.5,-,2009-10
Clarke Carlisle,Burnley,eng,36,D(CL),191,80,27,2374,-,-,8,-,0.5,61.8,3.9,1,1.9,2.6,1,1.4,13.4,0.7,0.6,1,0.2,0.1,1,0.1,0.2,-,28,-,2,-,2009-10
Steven Thompson,Burnley,sct,37,Forward,188,78,1(19),380,4,-,1,-,0.7,69.9,0.7,-,0.2,0.2,0.8,-,0.3,0.1,0.1,-,0.2,0.1,0.3,0.1,0.5,-,6.2,0.1,0.2,-,2009-10
André Bikey,Burnley,cm,31,D(C),182,80,26(2),2190,1,-,5,-,1.1,72,2.1,1,1.9,2,1.8,0.6,3.9,0.8,0.5,-,0.3,0.8,1,-,1.3,-,25.8,0.1,2.6,-,2009-10
Fernando Guerrero,Burnley,ec,26,midfielder,0,0,0(7),72,-,-,-,-,0.6,65.4,-,-,0.6,-,-,-,0.1,0.1,-,-,0.1,0.7,0.4,-,0.4,-,3.7,-,-,-,2009-10
Brian Jensen,Burnley,dk,41,GK,185,78,38,3345,-,-,3,-,-,30.4,0.1,1,-,0.1,0.1,-,1.5,0.1,-,-,0.1,-,0.1,-,-,-,34.6,-,9.3,-,2009-10
David Edgar,Burnley,ca,29,"D(C),DMC",188,70,2(2),239,-,-,-,-,-,75.6,0.5,-,2.8,1,1.8,0.8,5.5,0.5,0.5,-,-,0.3,0.3,-,-,-,19.5,-,1.8,-,2009-10
Wade Elliott,Burnley,eng,37,M(C),178,65,34(4),3121,4,4,5,-,1,73.2,0.4,2,1.4,1.2,1.8,0.1,1.1,0.5,0.3,-,1.2,1.1,1.1,0.1,1.7,-,35.8,0.7,1.4,0.2,2009-10
Robbie Blake,Burnley,eng,40,AM(CL),175,76,20(11),1652,2,3,1,-,1,78.9,-,1,0.6,0.3,0.3,-,0.2,0.6,-,-,1.6,0.6,1,0.1,1.3,-,21.4,1.3,1.9,0.1,2009-10
Kevin McDonald,Burnley,sct,27,M(C),188,83,15(11),1458,1,1,5,-,0.6,80.9,0.3,-,1.7,1.3,0.8,-,0.7,0.6,0.3,-,0.5,0.4,0.5,0.1,1.1,-,27.2,0.1,3.2,-,2009-10
Diego Penny,Burnley,pe,32,Goalkeeper,197,85,0(1),76,-,-,-,-,-,26.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,-,7,-,2009-10
Leon Cort,Burnley,eng,37,DMC,191,83,15,1291,-,1,-,-,0.3,59.1,3.8,-,0.7,0.9,0.5,1.7,10.4,0.1,1.2,-,0.2,-,0.6,-,0.2,-,16.8,-,0.5,-,2009-10
Chris Eagles,Burnley,eng,30,M(LR),183,70,20(14),1970,2,3,2,-,1.8,69.9,0.2,-,1.2,1.3,0.3,-,0.5,0.7,-,-,0.9,1.2,1.1,0.1,1.4,-,21.3,0.7,0.3,0.1,2009-10
Martin Paterson,Burnley,eng,29,FW,175,71,17(6),1434,4,2,2,-,1.4,73.4,0.2,2,1,1.2,0.9,-,0.5,1.3,-,-,0.5,0.5,1.2,0.3,1.1,-,16.3,0.7,0.2,-,2009-10
Michael Duff,Burnley,nir,38,D(C),185,73,10(1),951,-,-,5,-,0.4,60.4,3.1,-,2.3,2.2,1.1,0.3,12.6,0.6,0.9,-,0.2,-,0.7,-,0.1,-,26.2,-,2,-,2009-10
Kamil Zayatte,Hull,gn,31,D(C),187,87,21(2),1872,2,1,3,-,0.6,56.6,3.9,1,2.2,3.3,1.3,0.3,9.7,0.4,0.7,2,0.2,0.3,0.7,0.1,0.5,-,25.2,-,1.7,-,2009-10
Seyi Olofinjana,Hull,ng,36,M(C),193,75,11(8),1129,1,-,3,-,0.7,66.3,0.6,1,1.3,1.6,1.4,-,1.8,0.6,0.3,-,0.3,0.9,0.6,-,1.4,-,20,-,1.5,0.2,2009-10
Andy Dawson,Hull,eng,37,D(CL),175,71,35,3068,1,-,7,-,0.3,73.9,1,-,2,1.3,0.9,0.3,4.6,0.5,0.4,1,0.5,0.1,0.6,-,0.5,-,35.5,0.5,2.6,-,2009-10
Matt Duke,Hull,eng,39,GK,196,84,11,990,-,-,1,-,-,40.3,-,-,-,-,0.1,-,1.6,-,-,-,-,-,0.1,-,-,-,29.1,-,10.3,-,2009-10
Geovanni,Hull,br,36,AM(C),168,63,16(10),1539,3,-,3,1,1.8,80.2,0.2,2,1.8,0.8,1.1,-,0.2,0.6,0.1,-,0.7,0.8,1.9,0.2,1.5,-,21.3,0.5,1.5,0.1,2009-10
George Boateng,Hull,nl,41,"DMC,M(R)",175,73,26(3),2234,1,1,3,2,0.9,74.5,1,2,1.8,2.4,2.1,-,2.2,1.1,0.4,-,0.4,0.4,1.3,-,1,-,32.5,0.1,2.7,0.1,2009-10
Bernard Mendy,Hull,fr,35,D(LR),180,77,15(6),1391,-,-,6,1,0.5,72,1.3,-,2,1.2,1.2,0.1,2.9,0.4,0.3,-,0.3,0.9,1,-,0.9,-,20.4,0.3,1,-,2009-10
Kevin Kilbane,Hull,ie,39,M(C),183,81,15(6),1351,1,1,2,-,0.5,68.1,1.1,-,1,1.8,0.5,0.2,2.6,0.4,0.2,-,0.3,0.4,0.8,0.1,0.7,-,22.2,0.2,1.1,-,2009-10
Paul McShane,Hull,ie,30,D(C),183,72,26(1),2296,-,-,5,-,0.2,62.9,1.2,-,1.9,1.9,1,0.2,5.7,0.6,0.5,-,0.3,0.3,0.9,-,0.7,-,28.4,0.5,1.5,-,2009-10
Stephen Hunt,Hull,ie,35,M(L),175,79,27,2322,6,4,4,-,0.9,68.8,0.4,1,3.1,1.9,1.7,-,1.1,0.7,0.3,-,1.3,0.6,2.4,0.1,2.8,-,21.7,1.8,0.6,-,2009-10
Jimmy Bullard,Hull,eng,37,M(C),178,69,13(1),1055,5,-,-,-,3,84,0.1,1,0.9,1.2,0.6,0.1,0.1,0.1,-,-,0.9,0.4,1.6,0.1,1.7,-,45.6,0.8,3.9,0.1,2009-10
Steven Mouyokolo,Hull,fr,29,"D(CL),DMC",190,86,19(2),1674,1,-,1,-,0.3,59,2.5,-,2.2,1.1,0.7,0.9,8.7,-,0.7,-,0.1,-,0.6,0.1,0.1,-,14.5,-,0.7,-,2009-10
Will Atkinson,Hull,eng,27,Midfielder,178,65,2,180,1,-,1,-,1,76.4,1,-,3,1,2,-,-,2,-,-,0.5,-,1.5,-,2.5,-,27.5,0.5,0.5,-,2009-10
Ibrahima Sonko,Hull,sn,35,D(C),191,86,9,810,-,-,-,-,0.2,69.9,2.3,-,2.2,1.3,0.3,1.1,8.7,0.8,0.8,-,0.3,0.3,0.7,-,0.2,-,22.9,-,2.2,0.1,2009-10
Kamel Ghilas,Hull,dz,32,FW,177,71,6(7),582,1,1,-,-,0.9,73.8,0.2,-,1.1,0.4,0.4,-,-,0.4,-,-,0.5,0.3,0.8,1.1,0.9,-,9.7,0.2,0.2,0.2,2009-10
Nick Barmby,Hull,eng,42,Midfielder,170,71,6(14),752,-,-,4,-,0.8,67.7,0.4,-,0.9,1.1,0.5,-,0.9,0.5,0.2,-,0.4,0.1,0.3,0.1,0.1,-,12.4,0.2,0.3,0.1,2009-10
Richard Garcia,Hull,au,35,"D(C),M(R)",180,72,14(4),1104,-,1,1,-,0.9,57.8,1.9,-,1.3,1.4,0.8,-,0.9,0.3,0.2,1,0.5,0.3,1.1,0.2,1.5,-,20,0.3,0.5,-,2009-10
Liam Cooper,Hull,sct,25,D(C),182,76,1(1),124,-,-,-,-,-,61.9,1.5,-,1.5,2,-,-,11,-,1,-,-,0.5,0.5,-,-,-,10.5,-,1.5,-,2009-10
Michael Turner,Hull,eng,32,D(C),193,84,4,360,-,-,1,-,-,53.3,1.5,1,1.8,2.8,1.3,0.8,13,0.8,2.8,-,0.3,-,1.8,-,0.3,-,18.8,-,1.5,-,2009-10
Craig Fagan,Hull,eng,33,"M(LR),FW",180,75,20(5),1828,2,2,6,1,0.9,66.7,1,-,1.4,1,2.5,-,0.4,0.4,-,-,0.4,0.4,1.2,0.2,2.8,-,20.2,0.8,0.6,0.1,2009-10
Daniel Cousin,Hull,ga,39,Forward,187,82,1(2),77,-,-,-,-,1,66.7,2,-,-,-,0.3,-,-,0.3,-,-,0.3,0.3,0.3,-,1,-,9,-,-,-,2009-10
Mark Cullen,Hull,eng,24,Forward,176,75,2(1),194,1,-,-,-,1.3,64.5,1.3,-,0.7,0.7,2,-,-,-,-,-,0.3,-,1,1.3,1,-,20.7,0.7,-,0.3,2009-10
Tom Cairney,Hull,eng,25,AM(CR),175,71,10(1),900,1,-,1,-,0.8,77.2,0.9,-,1.7,2,1,-,1,0.5,0.8,-,1,1,1.3,-,1.8,-,39.5,0.5,3.9,-,2009-10
Anthony Gardner,Hull,eng,35,D(C),196,87,24,2160,-,-,1,-,0.3,70.9,2.1,-,1.8,1.9,0.8,0.6,9.8,0.2,0.9,1,0.2,0.1,0.7,-,0.2,-,21.5,-,1.3,-,2009-10
Dean Marney,Hull,eng,32,M(C),183,72,15(1),1224,1,3,4,-,1.2,80.4,0.4,1,1.8,1.5,1.1,-,1,0.4,0.1,-,0.7,0.1,0.4,-,0.4,-,26.5,0.3,2.1,0.1,2009-10
Caleb Folan,Hull,eng,33,FW,188,81,7(1),568,2,-,1,-,0.9,59.1,3.6,1,0.8,0.3,1.6,-,1,0.1,0.1,-,0.5,0.1,0.4,1.3,1,-,21.4,-,0.4,-,2009-10
Jozy Altidore,Hull,us,26,FW,185,79,16(12),1467,1,3,4,1,1.1,72.6,0.5,-,0.6,0.5,1.1,-,0.1,0.2,-,-,0.8,0.6,2,0.5,1.9,-,9.9,0.1,0.3,-,2009-10
Jan Vennegoor of Hesselink,Hull,nl,37,"AM(L),FW",190,88,17(14),1493,3,2,-,-,1,59.9,2.3,1,0.6,0.3,1.2,-,0.5,0.3,-,-,0.5,0.1,0.7,0.5,1,-,14.6,-,0.1,-,2009-10
Boaz Myhill,Hull,wls,33,GK,191,91,27,2430,-,-,2,-,-,36.1,0.1,2,-,-,-,-,1.9,-,-,-,-,-,0.1,-,-,-,34.3,-,11.6,-,2009-10
Amr Zaki,Hull,eg,33,Forward,185,79,2(4),228,-,-,-,-,0.8,81.5,0.8,-,0.3,0.3,1.5,-,-,-,-,-,0.2,0.3,1.2,0.3,1.8,-,13.5,-,1.2,-,2009-10
Steve Gohouri,Wigan,ci,35,"D(CLR),DMC",190,85,4(1),368,1,-,2,-,0.6,85.1,2.4,-,2.6,1.6,1.4,1.8,3,-,0.2,-,0.4,0.8,0.6,-,-,-,37.6,-,2.4,-,2009-10
Ben Watson,Wigan,eng,31,M(C),178,68,4(1),336,1,-,-,-,1.2,82.7,0.4,-,2.4,1.4,0.8,-,1,1,-,-,1.4,0.4,-,0.2,1.4,-,44,1.4,4.2,0.2,2009-10
Mario Melchiot,Wigan,nl,39,D(R),188,75,32,2853,-,1,2,-,0.1,78.9,1.3,-,2.1,1.7,0.8,0.2,4,0.3,0.3,-,0.9,0.5,1.1,-,0.8,-,42.9,0.4,2.3,0.1,2009-10
Mike Pollitt,Wigan,eng,44,Goalkeeper,193,76,2(2),291,-,-,-,-,-,33.9,-,-,-,-,-,-,1.3,-,-,-,-,-,-,-,-,-,27.3,-,7.3,-,2009-10
James McCarthy,Wigan,ie,25,M(C),180,72,19(1),1638,1,1,3,-,1.1,77.2,0.6,-,3,2,1.4,-,1.4,0.8,0.2,1,1,0.4,1,-,1.6,-,31.4,1.1,2.2,0.2,2009-10
Marlon King,Wigan,jm,36,Forward,185,78,0(3),14,-,-,-,-,-,66.7,-,-,0.3,0.3,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,2009-10
Scott Sinclair,Wigan,eng,27,AM(LR),175,64,1(17),341,1,-,-,-,0.5,93.5,0.1,-,-,0.4,0.1,-,0.2,0.1,-,-,0.2,0.4,0.2,-,0.7,-,5.1,0.1,0.1,-,2009-10
Olivier Kapo,Wigan,fr,35,"AM(C),FW",185,72,0(1),31,-,-,-,-,2,80,-,-,-,1,-,-,-,-,-,-,1,-,-,-,5,-,15,-,1,-,2009-10
Victor Moses,Wigan,ng,25,M(CLR),177,75,2(12),432,1,3,-,-,1,79.3,0.4,-,0.2,0.6,0.2,-,0.1,-,-,-,0.8,1,0.9,0.1,1.4,-,10,0.6,0.6,-,2009-10
Paul Scharner,Wigan,at,36,D(C),191,81,30(8),2524,4,3,7,-,1.6,75.6,3.3,2,1.9,1.9,1.2,0.2,2.8,0.7,0.2,-,0.7,0.3,1,0.1,0.9,-,32.3,0.1,1.8,0.1,2009-10
Marcelo Moreno,Wigan,bo,29,FW,187,87,9(3),728,-,1,-,-,1.8,76.2,1.1,-,0.8,0.4,0.8,-,0.8,0.4,0.1,-,1,0.2,0.8,0.3,2.3,-,16.1,-,0.2,-,2009-10
Maynor Figueroa,Wigan,hn,33,"D(CL),M(L)",182,85,35,3088,1,1,6,-,0.6,70.2,1.1,-,2.5,2.4,1,0.1,4.1,0.7,0.3,-,0.8,0.6,1.2,-,1.1,-,37.8,0.4,2.5,0.1,2009-10
Hendry Thomas,Wigan,hn,31,M(C),181,80,27(4),2339,-,-,7,1,0.6,80.4,1,2,4.6,2.6,2,-,2.6,1.4,0.5,-,0.4,-,1,-,0.6,-,38.2,-,4.1,-,2009-10
Charles N'Zogbia,Wigan,fr,30,M(CR),170,70,35(1),3039,5,6,7,-,2,74.2,0.5,4,1.7,1.2,1.5,-,0.9,0.4,-,-,2.1,2.6,1.8,0.2,2.9,-,29.4,1.2,0.9,0.2,2009-10
Chris Kirkland,Wigan,eng,35,GK,191,74,32,2770,-,-,-,-,-,48.5,-,-,-,-,-,-,0.7,0.1,-,-,-,-,0.2,-,-,-,26,-,8,-,2009-10
Hugo Rodallega,Wigan,co,31,FW,181,72,38,3323,10,4,6,-,3.7,75,1.1,3,0.6,1.1,1.3,-,0.4,0.3,0.1,-,1.6,0.8,1,0.4,2.1,-,23.1,0.4,1,0.3,2009-10
Jordi Gómez,Wigan,es,31,M(CLR),178,74,11(12),1261,1,-,3,-,2,81.5,0.3,-,0.9,1,1,-,0.7,0.3,0.2,-,1,0.7,2,0.1,1.5,-,26.3,0.4,1.2,0.2,2009-10
Jason Koumas,Wigan,wls,36,M(L),178,74,6(2),424,1,-,-,-,0.9,71.3,0.4,-,1.3,0.6,0.3,-,0.1,0.5,0.1,-,1.4,0.8,0.9,0.3,1.3,-,17,0.8,1.4,-,2009-10
Gary Caldwell,Wigan,sct,34,D(C),180,74,16,1347,2,-,3,2,0.3,74.2,2.1,1,1.2,1.3,0.9,1.6,9.4,0.4,0.8,-,0.3,0.3,1.4,-,0.4,-,40.5,0.2,5.5,-,2009-10
Jason Scotland,Wigan,tt,37,AM(L),173,73,14(18),1550,1,2,1,-,1.3,79.8,0.4,-,0.3,0.2,0.5,-,-,0.1,0.1,-,0.9,0.3,0.4,0.3,1.5,-,13.8,0.1,0.1,0.1,2009-10
Erik Edman,Wigan,se,37,Defender,179,77,2(1),187,-,-,1,-,0.7,73.9,0.3,-,1.3,1.3,1.3,-,5.3,0.3,0.3,-,0.7,0.3,0.7,-,0.3,-,30.7,0.3,0.7,-,2009-10
Michael Brown,Wigan,eng,39,M(C),175,76,2,152,-,-,-,-,-,72.9,-,-,1.5,1,3.5,-,2,1,0.5,-,1,0.5,-,-,2,-,29.5,-,1.5,-,2009-10
Titus Bramble,Wigan,eng,35,D(C),185,86,35,3111,2,-,10,-,0.5,68.1,2.5,2,2.1,2.1,0.7,1.3,9.9,0.9,1,-,0.4,0.4,0.6,-,0.5,-,41.4,-,6.8,-,2009-10
Cho Won-Hee,Wigan,kr,33,Midfielder,178,72,1(3),111,-,-,-,-,0.5,84.6,0.3,-,1,0.5,-,-,0.5,-,0.3,-,0.3,-,0.3,-,0.5,-,13,-,0.8,0.3,2009-10
Vladimir Stojkovic,Wigan,rs,33,GK,196,94,4,360,-,-,-,-,-,47.5,-,-,-,-,-,-,1.3,-,-,-,-,-,0.3,-,-,-,25.3,-,7,-,2009-10
Emmerson Boyce,Wigan,eng,36,"D(CR),M(R)",180,73,23(1),2037,3,1,1,-,0.5,78.1,1.6,-,1.8,1.7,0.8,0.7,7,0.5,0.7,-,0.3,0.3,0.6,-,0.4,-,30.8,0.2,2.5,-,2009-10
Mohamed Diamé,Wigan,sn,29,M(CLR),184,80,34,2865,1,1,6,-,1,80.9,1.3,4,5.2,3.2,2,-,1.4,1.6,0.2,-,0.7,1.9,1.5,-,2.3,-,38,0.1,4.9,0.1,2009-10
Liam Ridgewell,Birmingham,eng,32,D(CL),188,80,30(1),2745,3,1,4,-,0.5,65.3,1.6,1,2.2,1.3,0.9,0.5,4.7,0.7,0.4,-,0.6,0.2,1.1,0.2,0.6,-,27.5,0.4,1.1,0.1,2009-10
Joe Hart,Birmingham,eng,29,GK,196,91,36,3240,-,-,3,-,-,35.2,-,1,-,-,0.1,-,1.2,-,-,-,0.1,-,0.1,-,-,-,37,-,11.3,-,2009-10
Garry O'Connor,Birmingham,sct,33,FW,186,75,5(5),554,1,-,2,-,1.7,64.7,2.6,-,0.6,0.8,0.4,-,0.5,0.5,0.2,-,0.9,0.1,0.5,0.9,1.5,-,19,0.2,0.5,-,2009-10
Lee Carsley,Birmingham,ie,42,M(C),175,76,3(4),353,-,-,1,-,0.6,74.7,0.1,-,0.6,2,0.7,-,3.4,0.3,1.1,-,-,-,0.3,-,0.9,-,14.1,-,1.1,-,2009-10
Maik Taylor,Birmingham,nir,45,Goalkeeper,191,90,2,180,-,-,-,-,-,44.3,0.5,-,-,-,-,-,1.5,-,-,-,-,-,-,-,-,-,30.5,-,12,-,2009-10
Roger Johnson,Birmingham,eng,33,D(C),191,70,38,3420,-,1,8,-,0.6,60.4,3.3,1,1.4,2.4,0.6,0.7,11.6,0.3,1.3,-,0.3,0.2,1.7,0.1,0.1,-,26.1,-,1.8,-,2009-10
Damien Johnson,Birmingham,nir,37,Midfielder,175,63,0(1),2,-,-,-,-,1,66.7,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,3,-,-,-,2009-10
Sebastian Larsson,Birmingham,se,31,M(CR),178,70,26(7),2382,4,2,3,-,1.2,70.7,0.6,1,1.7,1.8,1.2,-,0.9,0.8,0.2,-,1,0.5,0.7,0.1,1.1,-,25.6,1.1,1,0.1,2009-10
Barry Ferguson,Birmingham,sct,38,M(C),178,73,37,3330,-,-,7,1,0.5,79.9,0.8,1,1.6,2.9,1.1,-,2.2,0.6,0.3,-,0.5,0.2,1.1,-,0.6,-,58.6,0.1,5.1,0.1,2009-10
Gary McSheffrey,Birmingham,eng,34,Midfielder,173,66,1(4),99,-,-,1,-,0.6,87.5,-,-,-,0.2,0.8,-,0.8,0.4,-,-,0.8,0.2,0.6,-,0.6,-,4.8,1.2,-,-,2009-10
Franck Queudrue,Birmingham,fr,38,DMC,183,77,6,496,-,-,-,-,0.3,68.3,1.3,-,3.2,2.3,0.7,1.2,7.8,0.5,1,-,0.2,0.3,1.7,-,0.2,-,30.5,-,2.5,-,2009-10
Stuart Parnaby,Birmingham,eng,34,D(CR),178,70,6(2),546,-,-,2,-,0.4,72.6,0.6,-,1.6,1.1,0.8,-,3.3,1,0.3,-,0.9,-,0.4,-,-,-,26,0.5,0.9,-,2009-10
Grégory Vignal,Birmingham,fr,35,D(C),182,77,6(2),501,-,-,3,-,0.1,65.7,0.9,-,2,1.8,1.5,-,2.4,1.3,0.4,-,0.5,0.5,1.8,-,0.6,-,26.3,1,1,-,2009-10
Scott Dann,Birmingham,eng,29,D(C),188,76,30,2700,-,2,4,-,0.5,69.9,3.2,-,2.4,2.1,0.8,0.9,10.7,0.6,1,1,0.2,0.3,0.5,-,0.1,-,27.5,-,2.3,-,2009-10
Cameron Jerome,Birmingham,eng,30,FW,185,85,32,2686,11,3,5,-,2.4,60.1,4.1,4,0.9,0.6,1.5,-,0.9,0.4,0.2,-,1.2,0.6,1.2,0.6,2,-,24.3,0.3,0.3,0.1,2009-10
Lee Bowyer,Birmingham,eng,39,"AM(CR),FW",175,66,34(1),3011,5,2,8,-,1.3,75,0.4,3,2.8,1.9,1.5,-,1,0.9,0.4,-,0.8,0.2,1.8,0.1,1,-,34.3,0.2,2.7,0.3,2009-10
Keith Fahey,Birmingham,ie,33,"AM(CL),FW",177,79,18(16),1696,-,2,2,-,0.6,73,0.6,-,1.4,1.7,0.2,-,0.9,0.4,0.1,-,0.5,0.5,0.8,-,0.6,-,20.1,0.4,0.5,0.1,2009-10
Míchel,Birmingham,es,30,M(C),183,72,3(6),305,-,1,1,-,0.2,83.3,0.2,-,2.9,1.2,1.1,-,0.7,0.9,0.1,-,0.3,0.4,0.7,-,0.9,-,21.3,-,2.6,0.1,2009-10
Jay O'Shea,Birmingham,ie,28,Midfielder,183,76,0(1),8,-,-,-,-,-,100,-,-,-,-,-,-,-,2,-,-,-,-,-,-,1,-,2,-,-,-,2009-10
Stephen Carr,Birmingham,ie,40,D(R),175,78,35,3112,-,2,10,-,0.2,69.8,0.8,-,1.9,2,1.1,0.2,4.2,0.3,0.6,-,0.5,0.5,0.7,-,0.3,-,33.7,0.2,1.7,-,2009-10
Kevin Phillips,Birmingham,eng,43,FW,170,69,2(17),417,4,-,-,-,1,80.8,0.2,1,0.1,0.1,0.4,-,0.1,-,-,-,0.2,0.3,0.4,0.3,0.7,-,7.7,-,0.4,-,2009-10
Craig Gardner,Birmingham,eng,29,"D(R),M(CLR)",178,76,10(3),900,1,1,3,-,1.5,63.7,1.1,-,3,1.6,1.8,-,1.1,0.8,0.2,-,0.7,0.5,0.9,0.1,1.4,-,25,0.9,0.7,0.3,2009-10
James McFadden,Birmingham,sct,33,"M(C),FW",178,75,32(4),2656,5,3,6,-,1.5,62.2,1.4,3,2.4,2,1.3,-,0.7,1,0.1,-,1.2,1.9,1.4,0.3,2.4,-,23.2,0.9,0.6,0.2,2009-10
Teemu Tainio,Birmingham,fi,36,DMC,176,72,5(1),361,-,-,-,-,0.7,78.3,0.5,-,1.7,4,0.5,-,2.8,1.5,0.3,-,0.7,0.2,1,-,0.8,-,26.8,0.2,1.8,-,2009-10
Christian Benitez,Birmingham,ec,30,"AM(L),FW",168,68,21(9),1935,3,5,1,-,1.8,77.9,0.3,-,0.3,0.4,0.7,-,0.1,0.4,-,-,1,1.4,1.3,1.3,2.3,-,15.7,0.1,0.2,0.1,2009-10
